delivery_partner_id,partner_name,rating
4603,Donald Morales,4.3
4604,Andrew Noble,4.6
4605,Sergio Bailey,4.9
4606,Adam Kelly,4.1
4607,Gabriela Cook,3.7
4608,Kathleen Brady,3.8
4609,Amanda Phillips,3.9
4610,Stephanie Black,4.7
4611,Leah York,4.5
4612,Randy Jones,3.8
4613,Steven Wright,4.8
4614,Marc Mccormick,4.8
4615,Jesus Carroll,4.8
4616,Christopher Hernandez,3.9
4617,Susan Carter,3.7
4618,Alejandra Gomez,3.7
4619,Dana Vance,4.1
4620,Mallory Young,4.1
4621,Robert Pearson,4.8
4622,Paula Reynolds,3.9
4623,Lori Smith,4.4
4624,Steven Robertson,4.7
4625,Carl Robertson,3.9
4626,Michael Callahan,3.9
4627,Crystal Winters,4.5
4628,Eric Morris,4.6
4629,Alison Martinez,4.9
4630,Christopher Jones,4.8
4631,Julia Chaney,4.7
4632,Michelle Hartman,4.5
4633,Kimberly Foster,3.7
4634,Christopher Blair,4.7
4635,Brittany Young,4.9
4636,Victoria Bishop,4.1
4637,Alicia Shaw,4.0
4638,Wayne Mckenzie,4.3
4639,Monica Farmer,4.9
4640,Jacob Lewis,3.6
4641,Lucas Phillips,4.6
4642,Kevin Green,4.7
4643,Samuel Gomez,4.7
4644,Jeff Cruz,4.4
4645,Ashley Maynard,4.9
4646,Brian Bates,3.7
4647,Cassandra Lang,3.9
4648,Mr. Justin Riddle DDS,4.0
4649,Ray Stanley,3.5
4650,Lisa Rogers MD,4.1
4651,Anne Marks,3.7
4652,Amanda Salazar,4.6
4653,Kayla Larson,4.1
4654,Brett Thomas,4.6
4655,Jay Miller,3.9
4656,Frank Daniels,3.7
4657,Morgan Jacobs,3.7
4658,Brenda Carr,3.8
4659,Ronald Lynn,3.7
4660,Lucas Dunlap,3.8
4661,Larry Lowe,4.4
4662,Harry Hubbard,3.9
4663,Brian Shields,4.0
4664,Mary Arias,3.6
4665,Melody Taylor,4.8
4666,Sara Romero,3.7
4667,Shawn Moore,4.0
4668,Jack Townsend,4.1
4669,James Monroe,4.7
4670,Brian Kelly,4.2
4671,Michael Mccarthy,4.1
4672,Joshua Hogan,4.5
4673,Bradley Reid,4.4
4674,William Dyer,3.6
4675,Michael Brewer,4.0
4676,Jessica Conner,5.0
4677,Krystal Brown,4.2
4678,Taylor Rose,4.1
4679,Danielle Rivas,3.7
4680,Lisa Harris,4.8
4681,Dylan Fletcher,3.7
4682,Christine Le,3.7
4683,Joan Velasquez,4.2
4684,Zachary Webb,4.2
4685,Michael Li,5.0
4686,Rachel Pierce,3.7
4687,Christopher Rush,4.2
4688,Corey Harvey,3.8
4689,Sherry Jones,4.6
4690,Karen Cook,4.1
4691,Jessica Anderson,4.5
4692,Sarah Smith,4.0
4693,Michael Wright,4.3
4694,Steve Clark,4.2
4695,Miranda Wade,4.1
4696,Matthew Vincent,4.3
4697,Steven Horne,4.1
4698,Mark Callahan,4.7
4699,Alison Castillo,4.2
4700,Angie Bryant,4.9
4701,Jesse Rivera,3.8
4702,Samantha Ray,3.7
4703,Brian Brown,4.1
4704,Andrea Hayes,3.8
4705,Bianca Lewis,4.1
4706,Victor Sutton,3.8
4707,James Horne,4.8
4708,Peter Santos,4.4
4709,Carmen Day,4.2
4710,Andre Wright,4.7
4711,Brian Nelson,3.7
4712,Thomas Skinner,4.8
4713,Benjamin Lowe,4.2
4714,William Williams,3.7
4715,Joshua Gomez,4.7
4716,Erica Mitchell,4.2
4717,Colleen Ochoa,4.4
4718,Mario Ramirez,4.8
4719,Joseph Reyes,4.8
4720,Andrew Williams,4.8
4721,Michelle Banks,4.1
4722,Cynthia Lynn,4.6
4723,Elizabeth Anderson,3.8
4724,Erica Gutierrez,4.7
4725,Matthew Branch,4.0
4726,Curtis Todd,4.2
4727,Nicholas Wilson,4.8
4728,Madison Montgomery,4.7
4729,Jessica Burke,4.9
4730,Joe Gray,4.0
4731,Robert Brown,3.7
4732,Lauren Hamilton,4.9
4733,John Harris,4.2
4734,Thomas Nelson,4.8
4735,Michael Bennett,4.6
4736,Miss Dawn Ryan MD,4.8
4737,James Lawson,4.5
4738,Joseph Brown,4.7
4739,Nicole Wilson,3.7
4740,Mark Carpenter,5.0
4741,Sherri Rodriguez,3.8
4742,Diana Thompson,3.5
4743,Michael Gibbs,4.3
4744,Michael Reed,4.6
4745,Michelle Wheeler,4.6
4746,Veronica Curtis,4.0
4747,Kayla English,4.6
4748,Jose Castillo,4.8
4749,David Johnson,4.4
4750,Trevor Figueroa,4.1
4751,Brandon Morales,4.4
4752,Alicia Reid,4.8
4753,Mark Benjamin,4.9
4754,Catherine Bradley,3.5
4755,Rachel Gomez,3.7
4756,Raymond Lopez,3.5
4757,Angela Walker,4.2
4758,Brenda Phillips,4.2
4759,David Guerra,4.3
4760,Robert Smith,4.5
4761,Matthew Fitzgerald,4.0
4762,Elizabeth Ward,3.8
4763,Laura Burch,4.1
4764,Stephanie Hunt,3.5
4765,Angela Aguilar,4.7
4766,Ashley Ford,4.1
4767,Marc Deleon,4.4
4768,Lauren Roberts,4.0
4769,Mr. Joshua Roberts,4.4
4770,Amber Pennington,4.3
4771,Justin Hunt,3.8
4772,Nathan Chandler,4.4
4773,Hannah Jensen,3.7
4774,Jenna Moore,4.2
4775,Mr. Paul Jones,4.6
4776,Kimberly Brown,4.3
4777,Jack Rodriguez,4.6
4778,Stephanie Bennett,3.9
4779,Daniel Wilson,3.6
4780,Brandi Anderson,3.6
4781,Martin Mack,3.9
4782,Robert Gutierrez,4.1
4783,Maria Kemp,4.3
4784,Michael Moreno,4.6
4785,Brooke Foster,4.8
4786,Tim Lawson,4.5
4787,Alexis Salazar,4.2
4788,Zachary Martinez,3.9
4789,Michael Simmons,4.1
4790,Kyle Rodriguez,3.9
4791,Matthew Rodriguez,4.4
4792,William Rice,4.7
4793,Justin Leblanc,4.3
4794,Amanda Martinez,3.6
4795,Brian Bauer,4.9
4796,Amy Jacobson,3.9
4797,Jeremy Turner,4.9
4798,Brian Martin,4.7
4799,Dakota Henderson,4.1
4800,Zachary Alvarado,3.6
4801,Jenna Meadows,4.9
4802,Sherry Wilcox,4.5
4803,Justin Hancock,3.9
4804,Pamela Hicks,4.3
4805,Jay Pham,4.5
4806,Jessica Watts,3.8
4807,Tina Hamilton,3.6
4808,Michelle Carrillo,3.9
4809,Peggy Banks,3.6
4810,Calvin Marsh Jr.,3.6
4811,Jeffrey Cowan,3.7
4812,Samantha Hartman DDS,3.7
4813,Emma Wells,3.9
4814,Jennifer Wells,4.9
4815,Angela Reese,4.4
4816,Shirley Barton,4.1
4817,Brandon Mcpherson,4.3
4818,Krystal Mitchell,3.5
4819,Andrew Buck,4.8
4820,Reginald Lopez,4.3
4821,Steven Holt,4.2
4822,Tracy Callahan,4.9
4823,Carl Carey,4.6
4824,Angela Floyd,4.0
4825,Elizabeth Marsh,4.9
4826,Brian Conner,4.8
4827,Nancy Davis,4.9
4828,Patricia Wheeler,3.6
4829,Stacey Gonzalez,4.9
4830,Jesse Morgan,4.3
4831,Marcus Winters,4.5
4832,Anthony Andrews,3.8
4833,Megan Jenkins,3.7
4834,Tammy Howe,3.6
4835,Mia Ali,4.1
4836,Randall Cole,3.8
4837,William Mendoza,3.6
4838,Brian Moore,4.9
4839,Brian Williamson,4.6
4840,Andrew Brown,4.3
4841,Charles Vazquez,4.6
4842,Kevin Leonard,4.4
4843,Deborah Parker,3.8
4844,Charles Davis,4.5
4845,Alexa Moore,4.5
4846,Melissa Morgan,3.9
4847,Misty Reed,4.0
4848,Victoria Reed,4.1
4849,Kathryn Fischer,4.4
4850,Tony Smith,3.7
4851,Antonio Arnold,4.6
4852,Barry Black,4.0
4853,Glenda Jimenez,4.5
4854,Natalie Kramer,4.9
4855,Michelle Beck,4.8
4856,Dominique Barr,4.6
4857,Robert Simmons,3.8
4858,David Cooper,4.6
4859,Jason Browning,4.5
4860,Andrew Houston,4.7
4861,Sabrina Phillips,4.8
4862,Robert Zimmerman,4.0
4863,Harold Miller,4.5
4864,Eric Miller,3.9
4865,Laura Smith,4.0
4866,Melissa Evans,4.3
4867,Brian Green,4.2
4868,Dominic Cook,4.4
4869,Richard Young,4.6
4870,Paul Olsen,4.4
4871,James Lyons,5.0
4872,Caleb Thomas,4.6
4873,Virginia Ho,5.0
4874,Nicole Barnes,4.6
4875,Samuel Mcdonald,4.3
4876,Emily French,4.1
4877,David Moore,4.6
4878,Amy Webb,4.5
4879,Leah Brown,4.5
4880,Bryan Gonzalez,4.6
4881,Charles Wallace,4.8
4882,Nicole Olson,3.8
4883,Crystal Black,4.3
4884,Meghan Richardson,4.4
4885,Jessica Gardner,3.9
4886,Todd Daniel Jr.,5.0
4887,Paula Adams,4.7
4888,Shannon Smith,4.0
4889,Shannon Campos,4.0
4890,Bryan Arnold,4.6
4891,Robert Andrade,3.5
4892,Anthony Cook,4.2
4893,Dorothy Charles,4.0
4894,Jeremy Velasquez,4.8
4895,Michael Hester,4.7
4896,Chad Bradley,4.0
4897,Annette Anthony,4.8
4898,Cynthia Garrett,4.9
4899,Sarah Hernandez,4.3
4900,Rebecca Wallace,3.7
4901,Brandon Moreno,4.7
4902,Gloria Dean,4.0
4903,Kevin Cunningham,4.3
4904,Melissa Stevenson,3.6
4905,Mr. Joshua Johnson,4.3
4906,Jeffrey Thompson,4.1
4907,Gabriel Johnson,4.5
4908,David Randolph,3.6
4909,Ryan Leonard,4.4
4910,Lisa Richardson,4.7
4911,Kirk Baker,3.5
4912,Latoya Henry,4.6
4913,Timothy Lambert,3.7
4914,Dr. John Riley,4.5
4915,Sara Colon,4.2
4916,Ana Watson,4.3
4917,Jennifer Thomas,4.0
4918,Jim Garcia,3.9
4919,Carolyn Webb,3.6
4920,Felicia Garcia,4.8
4921,James Guzman,4.4
4922,Tamara Lawrence,5.0
4923,Theodore Martin,4.8
4924,Crystal Stanley,4.8
4925,Brianna Smith,4.4
4926,Anthony Bell,3.6
4927,William Colon,4.9
4928,Robert Carey,3.7
4929,James Benson,4.3
4930,Anna Sims,4.8
4931,Sarah Edwards,4.2
4932,Cody Ross,3.7
4933,Joel Wolf,4.1
4934,John Ware DVM,5.0
4935,Edward Rivera,5.0
4936,Erik Henry,4.6
4937,Megan Reed,4.8
4938,Andrea Freeman,3.6
4939,Dawn James,3.9
4940,Jamie Russell DVM,4.1
4941,Brian Gates,3.5
4942,John Lee,4.1
4943,Michael Schultz,3.6
4944,Jared Huff,4.3
4945,Ronald Castillo,3.5
4946,Gloria Thompson,3.9
4947,Tiffany Banks,4.8
4948,Christopher Wright,3.8
4949,Patrick Peters,3.6
4950,Philip Galloway,3.9
4951,Don Galvan,4.7
4952,Frederick Flores,4.4
4953,Michael Walsh,4.4
4954,Dawn Stewart,3.5
4955,Heather Wright,4.2
4956,Amanda Suarez,3.9
4957,Marc Myers,4.0
4958,Timothy Davis,4.4
4959,Joseph Brown,4.8
4960,Caroline Moss,3.8
4961,Jennifer Hoffman,4.7
4962,Gloria Johnson,3.6
4963,Kristen Lee,4.0
4964,Derek Lester,3.8
4965,Holly Adams,4.9
4966,Gabriel Harris,3.8
4967,Rebecca Smith,4.4
4968,Mr. Richard Bautista IV,3.7
4969,Eric Miller,4.2
4970,Karen Williams,4.1
4971,Franklin Ellison,3.6
4972,Christine Phillips,4.7
4973,Donna Jones,4.7
4974,Jennifer Murphy,3.9
4975,Stephanie Salinas,4.4
4976,Kenneth Porter,4.0
4977,Frank Ayala,4.7
4978,Samantha Townsend,4.5
4979,David Young,3.6
4980,Kim Evans,4.8
4981,Dominique Foster,3.8
4982,Carrie Mcconnell,3.8
4983,Kayla Chaney,4.6
4984,Jesse Davis,3.8
4985,Krista Perry,3.7
4986,Luis Dawson,4.0
4987,Sandra Mcmillan,4.8
4988,David Taylor,3.8
4989,James Montgomery,4.0
4990,Heather Gonzalez,3.9
4991,Dylan Compton,4.0
4992,Bruce Walker,4.6
4993,Matthew Shaw,4.1
4994,Megan Mccoy,4.6
4995,Kimberly Garcia,4.5
4996,Christopher Whitaker,4.0
4997,Michael Cabrera,4.1
4998,William Peterson,4.6
4999,Deborah Hart,4.3
5000,Brian Garcia,4.8
